SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1618796896.6442208, , , , -0.199933, -0.020794, -0.000313, , , 
1618796896.726522, , , , -0.818204, 0.233292, 0.016962, , , 
1618796896.810035, , , , -0.293130, 0.061884, 0.065720, , , 
1618796896.8909101, , , , -0.173020, 0.061746, 0.069250, , , 
1618796896.961609, , , , -0.126329, 0.118190, 0.101050, , , 
1618796897.043051, , , , -0.160379, 0.060073, 0.121737, , , 
1618796897.124319, , , , -0.090535, 0.115799, 0.063210, , , 
1618796897.2089782, , , , -0.034104, 0.040964, 0.010355, , , 
1618796897.290848, , , , 0.129107, -0.011103, -0.019445, , , 
1618796897.360313, , , , -0.167746, 0.054544, -0.103361, , , 
1618796897.389874, , , , -0.015411, -0.013963, -0.068177, , , 
1618796897.461842, , , , -0.222682, -0.015488, -0.070215, , , 
1618796897.543211, , , , 0.111171, 0.003614, 0.007110, , , 
1618796897.625871, , , , 0.022836, -0.000006, -0.010947, , , 
1618796897.710362, , , , 0.037559, 0.059030, 0.003856, , , 
1618796897.792855, , , , 0.198781, 0.016247, 0.057958, , , 
1618796897.87938, , , , 0.285884, 0.123059, 0.198310, , , 
1618796897.960469, , , , 0.152116, 0.184968, 0.190875, , , 
1618796898.045906, , , , 0.048004, 0.054406, 0.092021, , , 
1618796898.1260471, , , , 0.080516, 0.000801, 0.010254, , , 
1618796898.2104259, , , , -0.046602, -0.108457, -0.052154, , , 
1618796898.291106, , , , -0.030653, -0.198865, -0.100356, , , 
1618796898.364841, , , , -0.083157, -0.196883, -0.161694, , , 
1618796898.44153, , , , 0.181689, -0.232085, -0.072520, , , 
1618796898.52487, , , , 0.121119, -0.058460, -0.079094, , , 
1618796898.602099, , , , 0.280887, -0.088464, -0.063568, , , 
1618796898.673307, , , , 0.305663, -0.232281, -0.031233, , , 
1618796898.7464252, , , , 0.089498, -0.187048, -0.083738, , , 
1618796898.8166308, , , , 0.318811, -0.211289, -0.060804, , , 
1618796898.890188, , , , 0.204069, -0.220145, -0.056674, , , 
1618796898.9611192, , , , 0.202372, -0.203973, -0.062890, , , 
1618796898.989908, , , , 0.104174, -0.158393, -0.076276, , , 
1618796899.060369, , , , 0.136051, -0.030611, -0.066295, , , 
1618796899.116838, , , , -0.039735, -0.085976, -0.045550, , , 
1618796899.2011452, , , , 0.018987, -0.100762, -0.028034, , , 
1618796899.25787, , , , -0.092583, -0.145531, -0.011998, , , 
1618796899.298337, , , , -0.135785, -0.188613, -0.027814, , , 
1618796899.356089, , , , -0.132890, -0.132386, -0.026611, , , 
1618796899.3964748, , , , -0.188622, -0.182173, -0.015826, , , 
1618796899.4517121, , , , -0.563757, 0.132660, -0.022932, , , 
1618796899.490917, , , , -0.390240, 0.089106, 0.005031, , , 
1618796899.559422, , , , -0.203999, -0.006384, -0.013275, , , 
1618796899.61385, , , , -0.066510, -0.054165, -0.024065, , , 
1618796899.652892, , , , -0.142871, -0.157839, -0.006065, , , 
1618796899.707823, , , , 0.019373, -0.047346, -0.081154, , , 
1618796899.747624, , , , -0.020929, -0.154214, -0.024258, , , 
1618796899.8028178, , , , -0.210905, -0.037822, -0.032667, , , 
1618796899.842184, , , , -0.044036, -0.060405, -0.065899, , , 
1618796899.91715, , , , -0.220909, -0.031763, -0.017648, , , 
1618796899.9898582, , , , -0.191685, -0.074437, 0.003977, , , 
1618796900.058372, , , , -0.222707, 0.003760, 0.057694, , , 
1618796900.11293, , , , -0.412304, 0.293452, 0.159944, , , 
1618796900.1523561, , , , 0.089643, -0.079383, 0.075469, , , 
1618796900.20709, , , , -0.240470, 0.190221, 0.026270, , , 
1618796900.2467499, , , , -0.208220, 0.181109, 0.040988, , , 
1618796900.301672, , , , 0.021668, 0.030911, 0.093825, , , 
1618796900.340761, , , , -0.266456, 0.174658, 0.084892, , , 
1618796900.409873, , , , 0.040641, 0.196897, 0.080847, , , 
1618796900.464627, , , , 0.025064, 0.215175, 0.073378, , , 
1618796900.504152, , , , 0.098993, 0.177581, 0.109108, , , 
1618796900.5584211, , , , -0.004690, 0.202937, 0.102687, , , 
1618796900.5995278, , , , 0.032242, 0.128574, 0.125867, , , 
1618796900.654745, , , , -0.049397, 0.164106, 0.088622, , , 
1618796900.6942449, , , , -0.043130, 0.114957, 0.102933, , , 
1618796900.7627811, , , , -0.031614, 0.021083, 0.148371, , , 
1618796900.839872, , , , 0.038379, 0.138335, 0.041069, , , 
1618796900.9093919, , , , -0.056307, 0.149966, 0.079774, , , 
1618796900.964737, , , , 0.066596, 0.017498, 0.101861, , , 
1618796901.048967, , , , 0.141932, 0.095829, 0.063726, , , 
1618796901.104823, , , , 0.096665, 0.030520, 0.028468, , , 
1618796901.1441321, , , , 0.162131, -0.036092, 0.013654, , , 
1618796901.2137542, , , , 0.129569, -0.103355, -0.022436, , , 
1618796901.290852, , , , 0.058946, -0.196448, -0.083225, , , 
1618796901.360358, , , , 0.075202, -0.245187, -0.110858, , , 
1618796901.415442, , , , 0.038525, -0.346691, -0.091062, , , 
1618796901.4991732, , , , 0.197744, -0.264598, -0.080816, , , 
1618796901.552484, , , , 0.008785, -0.115946, -0.125523, , , 
1618796901.593257, , , , -0.064158, -0.080898, -0.100375, , , 
1618796901.663441, , , , -0.041226, -0.114845, -0.076760, , , 
