SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1618796264.749691, , , , -0.014614, -0.027043, -0.004690, , , 
1618796264.811779, , , , -0.060723, -0.035441, 0.002187, , , 
1618796264.883298, , , , -0.086941, -0.031503, 0.000898, , , 
1618796264.947606, , , , -0.050894, -0.117315, 0.021975, , , 
1618796265.0150518, , , , 0.030972, -0.087756, 0.003990, , , 
1618796265.0834851, , , , -0.042865, 0.038395, -0.010500, , , 
1618796265.147325, , , , 0.010687, -0.075672, -0.011345, , , 
1618796265.205923, , , , -0.154644, 0.017353, -0.029681, , , 
1618796265.2329621, , , , -0.126698, -0.019181, -0.014828, , , 
1618796265.29706, , , , -0.117418, -0.052106, -0.006391, , , 
1618796265.358082, , , , -0.087931, -0.053808, -0.001137, , , 
1618796265.3826451, , , , -0.075208, -0.114869, 0.012451, , , 
1618796265.441601, , , , -0.084391, -0.017157, -0.015067, , , 
1618796265.500832, , , , -0.158793, -0.073583, 0.017581, , , 
1618796265.559478, , , , -0.137149, 0.092577, -0.042292, , , 
1618796265.582557, , , , -0.009794, -0.113805, 0.018945, , , 
1618796265.640363, , , , -0.130477, -0.025744, -0.014736, , , 
1618796265.699342, , , , -0.069750, -0.018302, -0.016443, , , 
1618796265.75921, , , , -0.081639, 0.016609, -0.022600, , , 
1618796265.782754, , , , -0.131387, 0.018847, -0.013597, , , 
1618796265.841073, , , , -0.007443, -0.041430, -0.005794, , , 
1618796265.900142, , , , -0.022039, -0.003160, -0.015630, , , 
1618796265.959111, , , , -0.073412, -0.009753, -0.009415, , , 
1618796265.9826288, , , , -0.019035, 0.009409, -0.012426, , , 
1618796266.0402699, , , , 0.003024, -0.027558, -0.012008, , , 
